domain_a,domain_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,country,cohort
Political,Ideational,Political + Ideational,1200,211,47,51.68161175651854,-0.13561399255971324,-0.33216776735967535,0.04542038305262717,0.09626141960174382,0.15692153923038482,0.22274881516587677,-8.662605046821461,1.4246278765788387,-11.454875684915985,-5.870334408726938,1.1972695025931266e-09,0.175912043978011,2.3945390051862533e-09,not distinguishable,France,1650
Political,Economic,Political + Economic,1200,211,19,32.197232753817936,-0.7456944181314162,-1.3008809471900302,-0.3793452373838925,0.23942402498366305,0.008995502248875561,0.09004739336492891,-0.39006309946399753,0.25514215083809016,-0.8901417151066543,0.11001551617865923,0.12631230308320118,0.01649175412293853,0.12631230308320118,dissociated,France,1650
Political,Security,Political + Security,1200,211,38,20.121155492851383,0.9007332703711438,0.5889554611708246,1.195424628179301,0.15544340235731677,0.0004997501249375312,0.18009478672985782,0.43142554286435403,0.20176033366721177,0.03597528887661894,0.8268757968520891,0.032491831164008556,0.0014992503748125937,0.03899019739681027,associated,France,1650
Ideational,Economic,Ideational + Economic,1200,211,71,53.121155488434255,0.41514093343455144,0.2438182055351652,0.6081780844648533,0.0935828974364384,0.0004997501249375312,0.33649289099526064,-4.615903312559627,0.3059428399181344,-5.215551278799171,-4.016255346320084,1.9580865289415547e-51,0.0014992503748125937,1.1748519173649328e-50,associated,France,1650
Ideational,Security,Ideational + Security,1200,211,20,33.19723274715205,-0.7170062108787211,-1.272332456582698,-0.3617211883861521,0.22877730564000104,0.010994502748625687,0.0947867298578199,-9.786626195661869,1.4337195273432413,-12.596716469254622,-6.976535922069116,8.729087483012791e-12,0.01649175412293853,2.6187262449038374e-11,dissociated,France,1650
Economic,Security,Economic + Security,1200,211,16,20.681611761225835,-0.36034634726979164,-1.0099212693131536,0.10683884483359206,0.2759850494815677,0.175912043978011,0.07582938388625593,-0.6830337552139779,0.27163875402823795,-1.2154457131093244,-0.15062179731863157,0.011920365691090923,0.175912043978011,0.017880548536636384,not distinguishable,France,1650
Political,Ideational,Political + Ideational,1151,186,39,42.620275250770455,-0.12651373402271207,-0.36464900848144777,0.06954050507768035,0.10900853022109966,0.23238380809595202,0.20967741935483872,-8.871837467348664,1.4260155820093596,-11.666828008087009,-6.076846926610319,4.926850313518665e-10,0.26036981509245377,9.85370062703733e-10,not distinguishable,France,1675
Political,Economic,Political + Economic,1151,186,8,26.422271635275994,-1.6632653997917612,-2.8029804287571087,-1.0421212748160524,0.4601714786582178,0.00399800099950025,0.043010752688172046,-1.368506277852205,0.3619461845597974,-2.077920799589408,-0.6590917561150021,0.00015622090609021744,0.005997001499250375,0.00023433135913532616,dissociated,France,1675
Political,Security,Political + Security,1151,186,35,12.957453116248614,1.399413625384698,1.0501389368352285,1.7672108824136552,0.17680945363974404,0.0004997501249375312,0.1881720430107527,0.522532879312813,0.2105512965319298,0.1098523381102306,0.9352134205153955,0.013074384475733041,0.0014992503748125937,0.01568926137087965,associated,France,1675
Ideational,Economic,Ideational + Economic,1151,186,80,57.957453112772264,0.4616018083702395,0.29284346934981553,0.668194239310126,0.09676526520989145,0.0004997501249375312,0.43010752688172044,-4.837629364156261,0.3773512547026965,-5.5772378233735465,-4.098020904938976,1.267599555174158e-37,0.0014992503748125937,7.605597331044949e-37,associated,France,1675
Ideational,Security,Ideational + Security,1151,186,10,28.42227162797388,-1.4617915417457281,-2.3614141175698915,-0.9071459559437554,0.371448907793664,0.0029985007496251873,0.053763440860215055,-10.307985526454086,1.4501169241352772,-13.150214697759228,-7.465756355148943,1.1741093385327036e-12,0.005997001499250375,3.522328015598111e-12,dissociated,France,1675
Economic,Security,Economic + Security,1151,186,14,17.62027525695879,-0.3215519706424608,-1.0548034330434295,0.1614244506249776,0.3071687836637601,0.26036981509245377,0.07526881720430108,-0.622649611669172,0.2888909440741672,-1.1888758620545397,-0.05642336128380432,0.03113756456847916,0.26036981509245377,0.03113756456847916,not distinguishable,France,1675
Political,Ideational,Political + Ideational,1680,362,86,95.10486108333394,-0.1443838419684261,-0.2887373273202687,-0.02897867658541942,0.06659996696990722,0.033483258370814596,0.23756906077348067,-5.033748835267222,0.22851343087155537,-5.48163515977547,-4.585862510758973,1.544570776214119e-107,0.04017991004497752,4.6337123286423574e-107,dissociated,France,1700
Political,Economic,Political + Economic,1680,362,27,52.25329515574324,-0.9398295937867691,-1.414121313352406,-0.6009765115148741,0.20328131401001848,0.0004997501249375312,0.07458563535911603,-1.041991742608214,0.2105574679079769,-1.4546843797078486,-0.6292991055085793,7.46998585597086e-07,0.0007496251874062968,1.120497878395629e-06,dissociated,France,1700
Political,Security,Political + Security,1680,362,72,37.641843768209924,0.9266064102351573,0.7074595806949033,1.1561816841630725,0.11307884081653484,0.0004997501249375312,0.19889502762430938,0.10883135794605597,0.1494540594708698,-0.1840985986168488,0.40176131450896074,0.46649562221377827,0.0007496251874062968,0.4664956222137782,associated,France,1700
Ideational,Economic,Ideational + Economic,1680,362,118,83.64184375833729,0.4939917224995572,0.35266735486847717,0.6467656042563382,0.07519946630412659,0.0004997501249375312,0.3259668508287293,-2.2994768326759965,0.1485565527906537,-2.590647676145678,-2.008305989206315,4.824040069556014e-54,0.0007496251874062968,9.648080139112028e-54,associated,France,1700
Ideational,Security,Ideational + Security,1680,362,35,60.25329514344144,-0.775143635264535,-1.1406130572324011,-0.48713661504921324,0.16480701401768855,0.0004997501249375312,0.09668508287292818,-5.529439437624705,0.2393594737736887,-5.998584006221135,-5.060294869028276,4.525699679364159e-118,0.0007496251874062968,2.7154198076184955e-117,dissociated,France,1700
Economic,Security,Economic + Security,1680,362,24,33.104861090934115,-0.4558881910536797,-0.9846468427048983,-0.08431014795471015,0.2335621536437321,0.05647176411794103,0.06629834254143646,-0.9187720443623316,0.2220693963470787,-1.3540280612026059,-0.48351602752205736,3.513866664949375e-05,0.05647176411794103,4.21663999793925e-05,not distinguishable,France,1700
Political,Ideational,Political + Ideational,4220,1209,394,415.2526830649828,-0.07570027375379808,-0.11923537947420117,-0.03584768570681011,0.02109647244665135,0.0004997501249375312,0.32588916459884204,-9.847194588287024,1.41547716311772,-12.621529827997756,-7.0728593485762925,3.480832238014455e-12,0.0005997001499250374,5.221248357021683e-12,dissociated,France,1725
Political,Economic,Political + Economic,4220,1209,120,197.0033589412674,-0.7128440429697012,-0.8838377632099291,-0.5650342466160618,0.08172586739033898,0.0004997501249375312,0.09925558312655088,-1.7157148750192608,0.11033898980898746,-1.9319792950448762,-1.4994504549936454,1.6038108202381988e-54,0.0005997001499250374,4.811432460714596e-54,dissociated,France,1725
Political,Security,Political + Security,4220,1209,433,334.74395791818705,0.37082066268952996,0.30623889637632373,0.44087575820445124,0.03402123089258234,0.0004997501249375312,0.35814722911497104,-0.264653930318022,0.0794192083714001,-0.42031557872596614,-0.10899228191007779,0.0008611069163952332,0.0005997001499250374,0.0008611069163952332,associated,France,1725
Ideational,Economic,Ideational + Economic,4220,1209,173,74.74395796786114,1.2052880184733208,1.064090108353747,1.3536600785777042,0.0739415572759598,0.0004997501249375312,0.14309346567411083,-0.7132672410510831,0.0999921487777959,-0.9092518526555631,-0.5172826294466031,9.80387748435701e-13,0.0005997001499250374,1.960775496871402e-12,associated,France,1725
Ideational,Security,Ideational + Security,4220,1209,50,127.00335900410555,-1.3361799615951575,-1.7058608300891562,-1.0437734541631758,0.1669957590868716,0.0004997501249375312,0.0413564929693962,-3.139676046233515,0.1495793548913494,-3.4328515818205596,-2.8465005106464703,8.088448809201766e-98,0.0005997001499250374,4.85306928552106e-97,dissociated,France,1725
Economic,Security,Economic + Security,4220,1209,39,60.252683103596134,-0.6210954725442854,-1.0664877593942392,-0.2858541637274094,0.20043451029024575,0.004497751124437781,0.03225806451612903,-1.0612733821197649,0.17087259814005754,-1.3961836744742775,-0.7263630897652521,5.268049672089138e-10,0.004497751124437781,6.321659606506966e-10,dissociated,France,1725
Political,Ideational,Political + Ideational,7048,1709,356,399.56700708426473,-0.16633958006094343,-0.22918427531813107,-0.10899391568611927,0.030483967846265045,0.0004997501249375312,0.2083089526038619,-3.5683910088948227,0.07202024386442193,-3.7095506868690897,-3.4272313309205558,0.0,0.0004997501249375312,0.0,dissociated,France,1750
Political,Economic,Political + Economic,7048,1709,145,247.1423133287038,-0.7672386881308564,-0.9329619223883299,-0.6275042858257328,0.07930450542032137,0.0004997501249375312,0.08484493856056173,-2.0491256888102978,0.09784698484848257,-2.240905779113324,-1.857345598507272,2.212725721185683e-97,0.0004997501249375312,3.319088581778525e-97,dissociated,France,1750
Political,Security,Political + Security,7048,1709,860,714.2906794899491,0.2676543697793286,0.2268603479264563,0.31280261621607547,0.022123683038484714,0.0004997501249375312,0.5032182562902282,-1.5449355529190765,0.05514798178456727,-1.6530255972168284,-1.4368455086213245,1.086111596684909e-172,0.0004997501249375312,3.258334790054727e-172,associated,France,1750
Ideational,Economic,Ideational + Economic,7048,1709,207,61.290679526320865,1.7476501921694396,1.6106086489896718,1.883822472796362,0.07086023135944415,0.0004997501249375312,0.1211234640140433,0.010285631429172713,0.08824824149249108,-0.1626809218961098,0.18325218475445523,0.9072139777764902,0.0004997501249375312,0.9072139777764902,associated,France,1750
Ideational,Security,Ideational + Security,7048,1709,75,177.14231341287598,-1.2344267150206045,-1.5307026007160316,-0.9963740216509734,0.1358786234210008,0.0004997501249375312,0.04388531304856641,-3.076076592311193,0.12064328707248252,-3.3125374349732586,-2.8396157496491274,2.112630901213257e-143,0.0004997501249375312,4.225261802426514e-143,dissociated,France,1750
Economic,Security,Economic + Security,7048,1709,66,109.5670071578853,-0.7269558367735631,-1.0480111938529053,-0.4593039527863156,0.15046416994144068,0.0004997501249375312,0.03861907548273844,-1.4563793818013906,0.13210852281499386,-1.7153120865187785,-1.1974466770840027,2.9238426961340663e-28,0.0004997501249375312,3.50861123536088e-28,dissociated,France,1750
Political,Ideational,Political + Ideational,4873,1148,233,296.7508478104943,-0.3482583748560156,-0.44249740306095203,-0.2687427638781899,0.045315404352694794,0.0004997501249375312,0.2029616724738676,-10.743080970379472,1.4160308199553515,-13.518501377491962,-7.967660563266983,3.280127733158427e-14,0.0004997501249375312,3.936153279790112e-14,dissociated,France,1775
Political,Economic,Political + Economic,4873,1148,158,223.63384612444955,-0.4998776842036822,-0.6333089669613738,-0.37719950835383165,0.06666092360117895,0.0004997501249375312,0.13763066202090593,-1.5027965471673266,0.09521805451699387,-1.6894239340206345,-1.3161691603140186,4.09396816779743e-56,0.0004997501249375312,1.2281904503392288e-55,dissociated,France,1775
Political,Security,Political + Security,4873,1148,361,231.61530601920308,0.6391539879583354,0.5483757928706608,0.7372661972213705,0.048978881060727925,0.0004997501249375312,0.3144599303135889,-0.3668420464636639,0.07664814720630084,-0.5170724149880136,-0.21661167793931427,1.7009369265535022e-06,0.0004997501249375312,1.700936926553502e-06,associated,France,1775
Ideational,Economic,Ideational + Economic,4873,1148,270,140.6153060531744,0.9387541159014055,0.8177046886906183,1.0558254449349884,0.06119775507005968,0.0004997501249375312,0.23519163763066203,-0.7888803061172094,0.08308657423804025,-0.9517299916237683,-0.6260306206106505,2.208920442838881e-21,0.0004997501249375312,4.417840885677762e-21,associated,France,1775
Ideational,Security,Ideational + Security,4873,1148,80,145.63384615925185,-0.8602296720803062,-1.1037911028356233,-0.6340913009698658,0.12053705284592454,0.0004997501249375312,0.06968641114982578,-2.7810978917369376,0.121715194894506,-3.0196596737301693,-2.542536109743706,1.4875432956451534e-115,0.0004997501249375312,8.925259773870921e-115,dissociated,France,1775
Economic,Security,Economic + Security,4873,1148,46,109.75084783342659,-1.245487128874677,-1.6648656244133502,-0.9294165849219691,0.18618038765446943,0.0004997501249375312,0.04006968641114982,-1.219973145672377,0.15670658827149295,-1.5271180586845032,-0.9128282326602508,6.966974418667993e-15,0.0004997501249375312,1.045046162800199e-14,dissociated,France,1775
Political,Ideational,Political + Ideational,6980,1451,465,501.20766732329037,-0.1080658184041746,-0.14713956701805744,-0.06977881122237702,0.01970320662082065,0.0004997501249375312,0.32046864231564437,-10.806890283643382,1.4151926827295036,-13.580667941793209,-8.033112625493555,2.234863832644903e-14,0.0004997501249375312,3.3522957489673545e-14,dissociated,France,1800
Political,Economic,Political + Economic,6980,1451,234,274.9296189507878,-0.2320957885686151,-0.3280099042095621,-0.1477290083856054,0.04561052440473428,0.0004997501249375312,0.16126809097174363,-1.0781701271583028,0.07838463819951384,-1.23180401802935,-0.9245362362872558,4.761678225761816e-43,0.0004997501249375312,9.523356451523632e-43,dissociated,France,1800
Political,Security,Political + Security,6980,1451,186,108.8627137803952,0.7700546822324111,0.6388724886696621,0.8980720478976344,0.06605641472706365,0.0004997501249375312,0.12818745692625774,-0.323039584536269,0.09399481839708025,-0.5072694285945463,-0.13880974047799174,0.0005886718656421273,0.0004997501249375312,0.0005886718656421273,associated,France,1800
Ideational,Economic,Ideational + Economic,6980,1451,428,350.86271372249826,0.28633410229643946,0.2217831266976307,0.34981763774651065,0.03223063890926599,0.0004997501249375312,0.2949689869055824,-1.8035065618027921,0.07041657659782644,-1.941523051934532,-1.6654900716710523,1.1225800020655452e-144,0.0004997501249375312,6.735480012393271e-144,associated,France,1800
Ideational,Security,Ideational + Security,6980,1451,98,138.9296188819223,-0.5013414342154534,-0.7130027767638705,-0.3076328159917045,0.10504838228122233,0.0004997501249375312,0.06753962784286699,-2.8065120531553203,0.11553888514396918,-3.0329682680375,-2.5800558382731404,2.4625403501544227e-130,0.0004997501249375312,7.387621050463268e-130,dissociated,France,1800
Economic,Security,Economic + Security,6980,1451,40,76.20766734110606,-0.9214488820143538,-1.3769515943225454,-0.5555758878555443,0.2073396771792279,0.0004997501249375312,0.027567195037904894,-0.8504790290062907,0.1668935132617683,-1.1775903149993565,-0.5233677430132249,3.470183335123675e-07,0.0004997501249375312,4.1642200021484103e-07,dissociated,France,1800
