group_a,group_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction,country,era
Military,Learning & Culture,Military + Learning & Culture,20877,10169,364,478.485836590069,-0.39406418215377076,-0.5224332655042404,-0.27168245794990303,0.06486578647458584,0.0004997501249375312,0.03579506342806569,-1.7215942098324744,0.05852571097306171,-1.8363046033396753,-1.6068838163252734,3.42534857611177e-190,0.0005247376311844079,2.3977440032782392e-189,dissociated,United Kingdom,1600-1799
Business,Nobility & Kinship,Business + Nobility & Kinship,20877,10169,219,389.4583960803935,-0.829099274034283,-1.0049781186240896,-0.6676780495593228,0.08717309865488813,0.0004997501249375312,0.021536040908643916,-1.2000915392047915,0.0725255078655833,-1.3422415346213348,-1.0579415437882482,1.6782167110385497e-61,0.0005247376311844079,4.405318866476193e-61,dissociated,United Kingdom,1600-1799
Business,Religion,Business + Religion,20877,10169,134,202.43012255029808,-0.593376859037117,-0.8442664983547755,-0.3815328267705083,0.11625412042451928,0.0004997501249375312,0.013177303569672534,-1.1349885152724,0.09101490882870582,-1.3133777365766635,-0.9565992939681366,1.0833794655973288e-35,0.0005247376311844079,2.0682698888676278e-35,dissociated,United Kingdom,1600-1799
Business,Learning & Culture,Business + Learning & Culture,20877,10169,1190,583.8459659284597,1.0266729362096867,0.9676393672032539,1.0788275408912573,0.028408568627063438,0.0004997501249375312,0.11702232274559937,-0.16020926398576715,0.04062820906562066,-0.23984055375438365,-0.08057797421715066,8.036762803291202e-05,0.0005247376311844079,8.438600943455763e-05,associated,United Kingdom,1600-1799
Nobility & Kinship,Religion,Nobility & Kinship + Religion,20877,10169,113,286.35647835706635,-1.3376368026179262,-1.6090969957858225,-1.1147213237677345,0.1269599171106307,0.0004997501249375312,0.011112203756514899,-1.7513840882148295,0.09773360978640003,-1.9429419633961735,-1.5598262130334855,8.23614381660211e-72,0.0005247376311844079,2.470843144980633e-71,dissociated,United Kingdom,1600-1799
Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,20877,10169,659,825.9051202456889,-0.3254765334122358,-0.41310177118392616,-0.2429392169968241,0.043878211288411094,0.0004997501249375312,0.06480479889861343,-1.6947267559408408,0.0452532830764816,-1.7834231907707447,-1.6060303211109368,6.050039158104193e-307,0.0005247376311844079,6.352541116009403e-306,dissociated,United Kingdom,1600-1799
Religion,Learning & Culture,Religion + Learning & Culture,20877,10169,1146,429.2835290980397,1.4155542554161396,1.3578693701569724,1.4693892631179715,0.02838786602311275,0.0004997501249375312,0.11269544694660241,0.0635440304714058,0.04279677271954091,-0.020337644058894377,0.147425705001706,0.13760063625389168,0.0005247376311844079,0.13760063625389168,associated,United Kingdom,1600-1799
Politics,Administration & Law,Politics + Administration & Law,36012,13683,1124,552.1368006359423,1.0248801201516222,0.9636621608520508,1.0849822089975476,0.030346169815709357,0.0004997501249375312,0.08214572827596288,0.5518806498229758,0.03951220867419085,0.47443672082156174,0.6293245788243899,2.466513896604169e-44,0.0005830418124271198,4.3163993190572956e-44,associated,United Kingdom,1800-1899
Politics,Military,Politics + Military,36012,13683,783,687.2786092269423,0.1879890277515933,0.10886713893766009,0.2673839629242321,0.041028909748893526,0.0004997501249375312,0.05722429291821969,-0.7682742069481172,0.040798652114526004,-0.8482395650925881,-0.6883088488036463,4.2175633729122003e-79,0.0005830418124271198,9.8409812034618e-79,associated,United Kingdom,1800-1899
Politics,Business,Politics + Business,36012,13683,1236,906.4663104235639,0.44714137227105716,0.38945826275157397,0.5022300561795967,0.02883740240579935,0.0004997501249375312,0.09033106774830081,0.07087955882115424,0.035701933503922395,0.0009037691534663495,0.14085534848884212,0.047109514969414915,0.0005830418124271198,0.04946499071788566,associated,United Kingdom,1800-1899
Politics,Nobility & Kinship,Politics + Nobility & Kinship,36012,13683,793,679.8322877075166,0.2219906638489591,0.14237077551905286,0.2996434497837632,0.040425893784149874,0.0004997501249375312,0.05795512679967843,-0.18776260353740654,0.04229602572601519,-0.2706628139603963,-0.10486239311441675,9.027319173772696e-06,0.0005830418124271198,9.977563297327717e-06,associated,United Kingdom,1800-1899
Politics,Religion,Politics + Religion,36012,13683,237,394.68730501125805,-0.7346090891179872,-0.9054631017288277,-0.5840667238069289,0.0834332807385463,0.0004997501249375312,0.017320762990572242,-1.4746003494199933,0.06874909392639136,-1.6093485735157205,-1.3398521253242661,4.664237796664873e-102,0.0005830418124271198,1.6324832288327057e-101,dissociated,United Kingdom,1800-1899
Politics,Learning & Culture,Politics + Learning & Culture,36012,13683,1469,2421.598687199148,-0.7209322891281575,-0.7730462707322304,-0.6686624818980266,0.026745946474316412,0.0004997501249375312,0.10735949718628955,-2.678017466637047,0.03161175253952993,-2.7399765016145254,-2.6160584316595683,0.0,0.0005830418124271198,0.0,dissociated,United Kingdom,1800-1899
Administration & Law,Military,Administration & Law + Military,36012,13683,248,256.9415172773595,-0.05099888219125058,-0.21210908978687892,0.10885856810323949,0.08192345801562329,0.5357321339330335,0.018124680260176863,-0.7078123140567373,0.06792194386317847,-0.8409393240285671,-0.5746853040849075,1.9892096675051505e-25,0.5357321339330335,2.457259001035774e-25,not distinguishable,United Kingdom,1800-1899
Administration & Law,Business,Administration & Law + Business,36012,13683,146,338.88560772030803,-1.2120247213562307,-1.4326210004432192,-1.00381887826443,0.1126620616815568,0.0004997501249375312,0.010670174669297669,-1.1400941613175508,0.08617621488619598,-1.308999542494495,-0.9711887801406067,5.904360422201395e-40,0.0005830418124271198,9.537812989709945e-40,dissociated,United Kingdom,1800-1899
Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,36012,13683,156,254.15768387464618,-0.7023965916722987,-0.9254484914504096,-0.5098464142645944,0.10734451235480884,0.0004997501249375312,0.011401008550756413,-0.7507564156709046,0.08404514700805361,-0.9154849038066897,-0.5860279275351195,4.1545281920833635e-19,0.0005830418124271198,4.846949557430591e-19,dissociated,United Kingdom,1800-1899
Administration & Law,Religion,Administration & Law + Religion,36012,13683,33,147.55523253338745,-2.1439024781240175,-2.6974135064952702,-1.7386467413684712,0.24532020456295214,0.0004997501249375312,0.0024117518088138568,-2.1958970631429424,0.17478550088817646,-2.5384766448837683,-1.8533174814021165,3.3567065295739395e-36,0.0005830418124271198,5.0350597943609096e-36,dissociated,United Kingdom,1800-1899
Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,36012,13683,748,905.323157992183,-0.27522710706701964,-0.3538699314687869,-0.197763996243724,0.04047801542269966,0.0004997501249375312,0.05466637433311408,-1.6142840463971415,0.04349381956143161,-1.6995319327375475,-1.5290361600567355,1.5946059200120203e-301,0.0005830418124271198,1.1162241440084144e-300,dissociated,United Kingdom,1800-1899
Military,Business,Military + Business,36012,13683,196,421.8317433157503,-1.1038473746342907,-1.2973219423586249,-0.9309864071080456,0.09350259980878345,0.0004997501249375312,0.01432434407659139,-1.4441780123894852,0.07452705164609605,-1.5902510336158335,-1.2981049911631368,1.1858039559998416e-83,0.0005830418124271198,3.557411867999525e-83,dissociated,United Kingdom,1800-1899
Military,Nobility & Kinship,Military + Nobility & Kinship,36012,13683,501,316.36568925765744,0.6623782500718622,0.55868540642951,0.7620647374876377,0.052907411266426806,0.0004997501249375312,0.036614777461083096,-0.0135136322803253,0.0507505936628225,-0.11298479585945741,0.0859575312988068,0.7900271529721977,0.0005830418124271198,0.7900271529721978,associated,United Kingdom,1800-1899
Military,Religion,Military + Religion,36012,13683,67,183.67106645110488,-1.448087022414693,-1.7945952337584623,-1.1512697106077106,0.16662236520283044,0.0004997501249375312,0.004896587005773587,-2.077199209685462,0.12404656330861573,-2.320330473770349,-1.8340679456005753,6.126172528975085e-63,0.0005830418124271198,1.2864962310847679e-62,dissociated,United Kingdom,1800-1899
Military,Learning & Culture,Military + Learning & Culture,36012,13683,1198,1126.9113745165334,0.08821588089074706,0.029564067273918183,0.14287954477999842,0.028719975782658336,0.001999000499750125,0.08755389899875758,-1.8028360349513108,0.03500193059790099,-1.8714398189231969,-1.7342322509794248,0.0,0.0022094216049869803,0.0,associated,United Kingdom,1800-1899
Business,Nobility & Kinship,Business + Nobility & Kinship,36012,13683,239,417.26140641648016,-0.8026535637213785,-0.9774688018888532,-0.6382786962741311,0.08680520159013162,0.0004997501249375312,0.01746692976686399,-0.7415639624087691,0.06890394006692627,-0.8766156849399446,-0.6065122398775936,5.186687017118022e-27,0.0005830418124271198,6.807526709967404e-27,dissociated,United Kingdom,1800-1899
Business,Religion,Business + Religion,36012,13683,107,242.2476586675172,-1.1751207209170573,-1.4479536619620603,-0.9294656594423741,0.13107680768056176,0.0004997501249375312,0.007819922531608566,-1.4345312150771603,0.09953953966411169,-1.6296287128188192,-1.2394337173355015,4.370003845023974e-47,0.0005830418124271198,8.342734613227586e-47,dissociated,United Kingdom,1800-1899
Business,Learning & Culture,Business + Learning & Culture,36012,13683,1889,1486.3072735252886,0.34578686754195836,0.3071431900533258,0.3844244635440835,0.019956273762124218,0.0004997501249375312,0.13805452020755682,-0.7987935873707446,0.032160465395485074,-0.8618280995458953,-0.7357590751955938,3.507483828094998e-136,0.0005830418124271198,1.4731432077998994e-135,associated,United Kingdom,1800-1899
Nobility & Kinship,Religion,Nobility & Kinship + Religion,36012,13683,115,181.68108190008107,-0.6574803025262197,-0.928411073758036,-0.4245049104534748,0.1267518867099467,0.0004997501249375312,0.008404589636775562,-1.0436454898512362,0.09661973157910632,-1.2330201637462845,-0.8542708159561878,3.383411155713387e-27,0.0005830418124271198,4.736775617998742e-27,dissociated,United Kingdom,1800-1899
Nobility & Kinship,Learning & Culture,Nobility & Kinship + Learning & Culture,36012,13683,1160,1114.7018508882818,0.0574416619362969,-0.0037143733129590714,0.11184549670491925,0.02950255919160222,0.05147426286856572,0.08477673024921435,-1.155239059014114,0.037661991346756844,-1.2290565620537575,-1.0814215559744704,1.2700925163859552e-206,0.054047976011994,6.667985711026264e-206,not distinguishable,United Kingdom,1800-1899
Religion,Learning & Culture,Religion + Learning & Culture,36012,13683,1238,647.1576554590476,0.9352905412308389,0.8908711484768445,0.980608428321113,0.023684122408480442,0.0004997501249375312,0.09047723452459255,-0.7488465682212467,0.03880037842886236,-0.8248953099418169,-0.6727978265006765,5.3728915306775025e-83,0.0005830418124271198,1.4103840268028444e-82,associated,United Kingdom,1800-1899
Politics,Administration & Law,Politics + Administration & Law,65275,14974,901,381.8661724773272,1.237372596366956,1.1628998381453801,1.305427124029358,0.03537071752013906,0.0004997501249375312,0.060170963002537735,0.9183893926466523,0.040851074265498936,0.8383212870862744,0.9984574982070302,6.311544479210166e-112,0.0007496251874062968,1.89346334376305e-111,associated,United Kingdom,1900-2020
Politics,Military,Politics + Military,65275,14974,546,442.54826174507434,0.30275763416457696,0.1957667413942341,0.40773597855044047,0.05222273086536367,0.0004997501249375312,0.03646320288500067,0.05798266522219299,0.04770648933762629,-0.03552205387955454,0.15148738432394052,0.22421198520041186,0.0007496251874062968,0.26158064940048054,associated,United Kingdom,1900-2020
Politics,Business,Politics + Business,65275,14974,917,962.2730210524604,-0.06948755703981366,-0.14223503281670363,-0.001962860019189465,0.0363457288784748,0.05297351324337831,0.06123948176839856,-0.03357851862533543,0.037451380362947664,-0.10698322413671285,0.039826186886041996,0.36993794267334557,0.055622188905547224,0.4034544974322779,not distinguishable,United Kingdom,1900-2020
Politics,Nobility & Kinship,Politics + Nobility & Kinship,65275,14974,698,533.4912695860191,0.38744396066557446,0.3000925582334735,0.4746725930276128,0.04463971082693183,0.0004997501249375312,0.04661413116067851,0.46055620104554174,0.04385393829665024,0.3746024819841073,0.5465099201069762,8.45253236483165e-26,0.0007496251874062968,1.9722575517940517e-25,associated,United Kingdom,1900-2020
Politics,Religion,Politics + Religion,65275,14974,227,230.7891555518246,-0.023831078646440573,-0.19511555798514557,0.13610750458127688,0.08242174705094837,0.7566216891554223,0.01515960999065046,-0.5231335161644564,0.07036926792748993,-0.6610572813023367,-0.38520975102657606,1.0526712275878971e-13,0.7566216891554223,1.8421746482788198e-13,not distinguishable,United Kingdom,1900-2020
Politics,Learning & Culture,Politics + Learning & Culture,65275,14974,2116,2854.0321197780727,-0.4315738072671697,-0.46711677208358177,-0.3958043609327562,0.018515507717834993,0.0004997501249375312,0.14131160678509416,-3.101921075172994,0.02788451133830057,-3.156574717396063,-3.047267432949925,0.0,0.0007496251874062968,0.0,dissociated,United Kingdom,1900-2020
Administration & Law,Military,Administration & Law + Military,65275,14974,202,166.17220950919483,0.2809083348403048,0.09411124372815377,0.44739307192463285,0.09191589806005725,0.00399800099950025,0.01349004941899292,0.06486676286761979,0.07455039862881052,-0.08125201844484882,0.2109855441800884,0.3842423785069313,0.005247376311844078,0.4034544974322779,associated,United Kingdom,1900-2020
Administration & Law,Business,Administration & Law + Business,65275,14974,221,361.3233807061836,-0.7079789378659778,-0.8923727441052001,-0.5415665675034473,0.08964121672322936,0.0004997501249375312,0.014758915453452651,-0.5055998961922618,0.0707752462806034,-0.6443193789022444,-0.36688041348227907,9.082570064485737e-13,0.0007496251874062968,1.4671843950323114e-12,dissociated,United Kingdom,1900-2020
Administration & Law,Nobility & Kinship,Administration & Law + Nobility & Kinship,65275,14974,173,200.32035075993838,-0.21096981391916447,-0.4125130101401787,-0.035723839158676274,0.09915251897119408,0.029985007496251874,0.011553359155870175,-0.03249771911478017,0.07998882314279976,-0.18927581247466768,0.12428037424510735,0.684538164318446,0.033141324074804704,0.684538164318446,dissociated,United Kingdom,1900-2020
Administration & Law,Religion,Administration & Law + Religion,65275,14974,24,86.65889626948649,-1.8308661778751185,-2.494338709330321,-1.3122584903503949,0.2946644454549194,0.0004997501249375312,0.0016027781487912382,-1.7514379269017188,0.20378622455912015,-2.150858927037594,-1.3520169267658433,8.363806406090147e-18,0.0007496251874062968,1.756399345278931e-17,dissociated,United Kingdom,1900-2020
Administration & Law,Learning & Culture,Administration & Law + Learning & Culture,65275,14974,747,1071.6589903293457,-0.5203733743125032,-0.6016885623183281,-0.442044268969417,0.04046783010551311,0.0004997501249375312,0.049886469881127285,-2.7054545882203467,0.042857276983320876,-2.7894548511076556,-2.621454325333038,0.0,0.0007496251874062968,0.0,dissociated,United Kingdom,1900-2020
Military,Business,Military + Business,65275,14974,308,418.7410291464592,-0.4425094241838431,-0.5946247874504802,-0.31048395834114917,0.07244145211023281,0.0004997501249375312,0.02056898624282089,-0.2905758172264316,0.06083321590518275,-0.4098089204005898,-0.17134271405227341,1.7828568813746847e-06,0.0007496251874062968,2.202352618168728e-06,dissociated,United Kingdom,1900-2020
